timestamp,source_ip,dest_ip,protocol,packet_size,time_delay,transmission_rate,mac_address,is_attack,attack_type
2026-07-10T10:01:20,203.0.113.45,192.168.1.1,DTLS,39784,1854.43,95.16,DE:AD:BE:EF:00:01,1,DoS
2026-07-10T10:01:22,192.168.1.102,192.168.1.1,DTLS,1359,46.34,3666.54,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:01:24,192.168.1.101,192.168.1.1,UDP,1102,72.89,4020.04,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:01:26,192.168.1.102,192.168.1.1,UDP,620,22.26,1894.22,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:01:28,192.168.1.101,192.168.1.1,MAVLink,211,43.26,1158.34,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:01:30,192.168.1.100,192.168.1.1,DTLS,1260,43.31,1431.99,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:01:32,10.0.0.50,192.168.1.1,DTLS,291,61.84,3778.18,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:01:34,172.16.0.77,192.168.1.1,TCP,60731,643.37,92.53,DE:AD:BE:EF:00:01,1,Spoofing
2026-07-10T10:01:36,192.168.1.102,192.168.1.1,TCP,1369,72.9,4996.04,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:01:38,192.168.1.102,192.168.1.1,TCP,909,21.41,2649.94,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:01:40,203.0.113.45,192.168.1.1,UDP,12516,463.26,144.53,00:00:00:00:00:00,1,DoS
2026-07-10T10:01:42,192.168.1.102,192.168.1.1,MAVLink,906,71.4,2597.39,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:01:44,10.0.0.50,192.168.1.1,802.11,1477,41.38,1143.01,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:01:46,203.0.113.45,192.168.1.1,UDP,41911,1863.18,195.34,FF:FF:FF:FF:FF:FF,1,Command Injection
2026-07-10T10:01:48,198.51.100.22,192.168.1.1,802.11,34219,1101.03,128.28,DE:AD:BE:EF:00:01,1,DoS
2026-07-10T10:01:50,192.168.1.100,192.168.1.1,MAVLink,1301,68.41,3267.9,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:01:52,198.51.100.22,192.168.1.1,DTLS,21209,885.18,40.97,DE:AD:BE:EF:00:01,1,Replay Attack
2026-07-10T10:01:54,192.168.1.100,192.168.1.1,802.11,838,74.17,3164.88,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:01:56,203.0.113.45,192.168.1.1,UDP,10005,1899.38,159.61,00:00:00:00:00:00,1,Signal Jamming
2026-07-10T10:01:58,172.16.0.77,192.168.1.1,DTLS,31233,807.94,105.33,DE:AD:BE:EF:00:01,1,Spoofing
2026-07-10T10:02:00,198.51.100.22,192.168.1.1,TCP,43453,714.99,77.26,DE:AD:BE:EF:00:01,1,Spoofing
2026-07-10T10:02:02,172.16.0.77,192.168.1.1,UDP,52903,572.17,171.2,FF:FF:FF:FF:FF:FF,1,Command Injection
2026-07-10T10:02:04,192.168.1.101,192.168.1.1,MAVLink,235,31.18,729.22,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:02:06,10.0.0.99,192.168.1.1,802.11,40998,853.7,137.32,00:00:00:00:00:00,1,Command Injection
2026-07-10T10:02:08,203.0.113.45,192.168.1.1,TCP,46068,372.78,24.07,DE:AD:BE:EF:00:01,1,Replay Attack
2026-07-10T10:02:10,192.168.1.100,192.168.1.1,MAVLink,755,58.64,3732.12,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:02:12,10.0.0.50,192.168.1.1,802.11,1140,9.42,4805.95,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:02:14,192.168.1.100,192.168.1.1,TCP,1011,34.53,4685.35,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:02:16,10.0.0.99,192.168.1.1,802.11,61397,573.27,57.78,00:00:00:00:00:00,1,DoS
2026-07-10T10:02:18,198.51.100.22,192.168.1.1,DTLS,47115,278.76,20.96,00:00:00:00:00:00,1,DoS
2026-07-10T10:02:20,198.51.100.22,192.168.1.1,DTLS,55514,973.7,31.93,00:00:00:00:00:00,1,Spoofing
2026-07-10T10:02:22,192.168.1.102,192.168.1.1,UDP,1441,24.73,4287.36,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:02:24,10.0.0.50,192.168.1.1,TCP,1241,22.87,2315.4,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:02:26,203.0.113.45,192.168.1.1,TCP,30106,1048.56,33.65,DE:AD:BE:EF:00:01,1,Replay Attack
2026-07-10T10:02:28,192.168.1.102,192.168.1.1,UDP,274,70.84,4119.06,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:02:30,10.0.0.50,192.168.1.1,DTLS,926,18.97,1754.66,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:02:32,10.0.0.50,192.168.1.1,TCP,1380,69.3,779.03,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:02:34,10.0.0.50,192.168.1.1,TCP,1250,65.66,1023.13,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:02:36,192.168.1.100,192.168.1.1,DTLS,576,53.96,3274.74,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:02:38,192.168.1.101,192.168.1.1,UDP,717,26.46,624.57,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:02:40,10.0.0.50,192.168.1.1,MAVLink,1391,11.72,3358.88,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:02:42,192.168.1.101,192.168.1.1,802.11,1215,67.41,3559.45,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:02:44,10.0.0.99,192.168.1.1,TCP,57598,877.08,124.18,DE:AD:BE:EF:00:01,1,Spoofing
2026-07-10T10:02:46,10.0.0.50,192.168.1.1,DTLS,711,32.54,4252.04,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:02:48,192.168.1.101,192.168.1.1,MAVLink,1130,27.96,2108.23,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:02:50,203.0.113.45,192.168.1.1,DTLS,58350,619.17,154.79,00:00:00:00:00:00,1,DoS
2026-07-10T10:02:52,192.168.1.102,192.168.1.1,MAVLink,1344,61.34,1954.64,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:02:54,203.0.113.45,192.168.1.1,UDP,28817,567.8,91.19,00:00:00:00:00:00,1,Spoofing
2026-07-10T10:02:56,10.0.0.99,192.168.1.1,802.11,26753,968.7,88.1,DE:AD:BE:EF:00:01,1,Replay Attack
2026-07-10T10:02:58,192.168.1.100,192.168.1.1,MAVLink,426,14.91,3372.45,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:03:00,172.16.0.77,192.168.1.1,DTLS,10713,1327.68,134.73,00:00:00:00:00:00,1,DoS
2026-07-10T10:03:02,192.168.1.100,192.168.1.1,TCP,739,49.38,4396.81,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:03:04,10.0.0.50,192.168.1.1,802.11,1246,19.19,4374.24,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:03:06,192.168.1.101,192.168.1.1,UDP,1225,16.99,2887.84,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:03:08,192.168.1.102,192.168.1.1,DTLS,363,26.66,4371.76,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:03:10,192.168.1.101,192.168.1.1,802.11,1436,70.8,813.64,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:03:12,10.0.0.99,192.168.1.1,802.11,41642,879.99,41.4,FF:FF:FF:FF:FF:FF,1,Command Injection
2026-07-10T10:03:14,203.0.113.45,192.168.1.1,MAVLink,57141,1330.52,188.78,DE:AD:BE:EF:00:01,1,DoS
2026-07-10T10:03:16,192.168.1.102,192.168.1.1,TCP,624,60.89,3417.72,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:03:18,192.168.1.101,192.168.1.1,802.11,926,68.62,4791.26,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:03:20,198.51.100.22,192.168.1.1,MAVLink,39261,610.37,54.95,00:00:00:00:00:00,1,DoS
2026-07-10T10:03:22,172.16.0.77,192.168.1.1,DTLS,17007,495.34,98.15,FF:FF:FF:FF:FF:FF,1,Spoofing
2026-07-10T10:03:24,192.168.1.101,192.168.1.1,802.11,887,53.85,656.79,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:03:26,192.168.1.101,192.168.1.1,UDP,1433,7.37,4923.82,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:03:28,192.168.1.102,192.168.1.1,TCP,844,13.69,2624.1,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:03:30,192.168.1.101,192.168.1.1,TCP,500,8.53,3321.94,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:03:32,192.168.1.102,192.168.1.1,DTLS,886,7.72,991.27,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:03:34,192.168.1.100,192.168.1.1,DTLS,268,51.97,2560.87,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:03:36,10.0.0.99,192.168.1.1,TCP,53663,1154.32,96.97,FF:FF:FF:FF:FF:FF,1,Spoofing
2026-07-10T10:03:38,10.0.0.99,192.168.1.1,UDP,61717,1070.73,132.25,DE:AD:BE:EF:00:01,1,Command Injection
2026-07-10T10:03:40,203.0.113.45,192.168.1.1,TCP,34640,1421.15,35.51,00:00:00:00:00:00,1,Spoofing
2026-07-10T10:03:42,198.51.100.22,192.168.1.1,UDP,33799,1834.78,13.7,FF:FF:FF:FF:FF:FF,1,Spoofing
2026-07-10T10:03:44,198.51.100.22,192.168.1.1,MAVLink,21518,355.25,46.34,FF:FF:FF:FF:FF:FF,1,Command Injection
2026-07-10T10:03:46,192.168.1.100,192.168.1.1,MAVLink,1461,14.34,3623.68,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:03:48,10.0.0.50,192.168.1.1,802.11,1389,48.24,3242.52,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:03:50,192.168.1.102,192.168.1.1,MAVLink,850,37.42,1466.69,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:03:52,192.168.1.100,192.168.1.1,UDP,1221,7.08,4646.51,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:03:54,172.16.0.77,192.168.1.1,DTLS,20050,1877.4,79.65,00:00:00:00:00:00,1,DoS
2026-07-10T10:03:56,203.0.113.45,192.168.1.1,TCP,54110,1074.46,137.56,FF:FF:FF:FF:FF:FF,1,DoS
2026-07-10T10:03:58,192.168.1.102,192.168.1.1,TCP,1437,59.21,2216.15,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:04:00,172.16.0.77,192.168.1.1,UDP,43116,1852.08,58.13,FF:FF:FF:FF:FF:FF,1,Command Injection
2026-07-10T10:04:02,192.168.1.100,192.168.1.1,UDP,790,25.51,2227.22,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:04:04,172.16.0.77,192.168.1.1,MAVLink,29826,1895.02,89.12,00:00:00:00:00:00,1,Signal Jamming
2026-07-10T10:04:06,192.168.1.100,192.168.1.1,DTLS,251,46.75,2800.88,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:04:08,192.168.1.101,192.168.1.1,MAVLink,1095,44.62,2438.25,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:04:10,172.16.0.77,192.168.1.1,UDP,43838,930.5,185.54,FF:FF:FF:FF:FF:FF,1,Replay Attack
2026-07-10T10:04:12,203.0.113.45,192.168.1.1,802.11,32487,1813.98,70.06,00:00:00:00:00:00,1,Command Injection
2026-07-10T10:04:14,192.168.1.101,192.168.1.1,TCP,1230,42.26,4644.55,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:04:16,203.0.113.45,192.168.1.1,UDP,28743,1731.26,186.87,FF:FF:FF:FF:FF:FF,1,Replay Attack
2026-07-10T10:04:18,192.168.1.102,192.168.1.1,UDP,298,34.31,3725.38,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:04:20,172.16.0.77,192.168.1.1,UDP,58309,486.15,40.36,FF:FF:FF:FF:FF:FF,1,Command Injection
2026-07-10T10:04:22,192.168.1.102,192.168.1.1,MAVLink,383,15.76,3279.51,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:04:24,172.16.0.77,192.168.1.1,DTLS,38976,200.44,34.33,FF:FF:FF:FF:FF:FF,1,Signal Jamming
2026-07-10T10:04:26,10.0.0.50,192.168.1.1,TCP,623,27.62,3308.39,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:04:28,172.16.0.77,192.168.1.1,802.11,16380,439.42,48.59,FF:FF:FF:FF:FF:FF,1,DoS
2026-07-10T10:04:30,172.16.0.77,192.168.1.1,UDP,36508,1763.14,194.17,00:00:00:00:00:00,1,Replay Attack
2026-07-10T10:04:32,172.16.0.77,192.168.1.1,TCP,35610,955.21,39.5,00:00:00:00:00:00,1,Spoofing
2026-07-10T10:04:34,203.0.113.45,192.168.1.1,TCP,37638,1970.41,53.14,00:00:00:00:00:00,1,Signal Jamming
2026-07-10T10:04:36,198.51.100.22,192.168.1.1,MAVLink,46894,852.88,149.37,00:00:00:00:00:00,1,Spoofing
2026-07-10T10:04:38,192.168.1.101,192.168.1.1,MAVLink,1445,35.89,956.02,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:04:40,10.0.0.50,192.168.1.1,DTLS,199,62.75,3437.71,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:04:42,192.168.1.100,192.168.1.1,MAVLink,598,10.27,1726.37,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:04:44,203.0.113.45,192.168.1.1,MAVLink,36757,713.36,112.56,FF:FF:FF:FF:FF:FF,1,Replay Attack
2026-07-10T10:04:46,192.168.1.100,192.168.1.1,UDP,1067,44.84,3964.89,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:04:48,198.51.100.22,192.168.1.1,802.11,53959,885.14,54.26,FF:FF:FF:FF:FF:FF,1,Command Injection
2026-07-10T10:04:50,10.0.0.50,192.168.1.1,DTLS,1020,33.63,1635.84,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:04:52,198.51.100.22,192.168.1.1,UDP,57645,1515.08,52.62,FF:FF:FF:FF:FF:FF,1,Command Injection
2026-07-10T10:04:54,10.0.0.99,192.168.1.1,802.11,44905,397.39,73.08,FF:FF:FF:FF:FF:FF,1,DoS
2026-07-10T10:04:56,172.16.0.77,192.168.1.1,TCP,34447,1649.1,196.37,FF:FF:FF:FF:FF:FF,1,DoS
2026-07-10T10:04:58,10.0.0.99,192.168.1.1,TCP,39199,1591.12,127.16,DE:AD:BE:EF:00:01,1,Signal Jamming
2026-07-10T10:05:00,192.168.1.102,192.168.1.1,DTLS,604,16.12,1257.52,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:05:02,203.0.113.45,192.168.1.1,DTLS,29028,1939.32,167.14,00:00:00:00:00:00,1,Command Injection
2026-07-10T10:05:04,192.168.1.102,192.168.1.1,TCP,241,16.3,1474.18,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:06,192.168.1.101,192.168.1.1,DTLS,1020,41.04,1940.29,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:05:08,192.168.1.101,192.168.1.1,MAVLink,1297,48.75,3418.17,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:05:10,192.168.1.101,192.168.1.1,TCP,790,21.33,2445.13,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:05:12,192.168.1.100,192.168.1.1,TCP,1275,32.26,1250.93,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:05:14,192.168.1.100,192.168.1.1,802.11,919,34.82,865.78,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:05:16,198.51.100.22,192.168.1.1,802.11,62205,483.07,160.93,FF:FF:FF:FF:FF:FF,1,Replay Attack
2026-07-10T10:05:18,192.168.1.100,192.168.1.1,UDP,359,26.14,1266.91,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:05:20,192.168.1.100,192.168.1.1,TCP,1417,47.99,2525.56,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:05:22,192.168.1.102,192.168.1.1,UDP,515,20.57,2013.1,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:24,203.0.113.45,192.168.1.1,TCP,22035,229.54,120.36,DE:AD:BE:EF:00:01,1,Command Injection
2026-07-10T10:05:26,192.168.1.102,192.168.1.1,MAVLink,1183,38.19,632.4,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:05:28,198.51.100.22,192.168.1.1,802.11,8385,1533.03,88.0,FF:FF:FF:FF:FF:FF,1,Command Injection
2026-07-10T10:05:30,192.168.1.100,192.168.1.1,802.11,841,23.69,2766.25,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:05:32,203.0.113.45,192.168.1.1,UDP,40014,1669.98,186.38,FF:FF:FF:FF:FF:FF,1,Command Injection
2026-07-10T10:05:34,192.168.1.100,192.168.1.1,TCP,301,71.5,3341.25,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:05:36,192.168.1.100,192.168.1.1,DTLS,996,36.54,2479.16,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:38,10.0.0.99,192.168.1.1,MAVLink,48863,412.17,154.57,FF:FF:FF:FF:FF:FF,1,Command Injection
2026-07-10T10:05:40,172.16.0.77,192.168.1.1,DTLS,8958,979.2,97.59,FF:FF:FF:FF:FF:FF,1,Spoofing
2026-07-10T10:05:42,192.168.1.100,192.168.1.1,MAVLink,516,69.52,2904.36,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:44,10.0.0.50,192.168.1.1,MAVLink,1037,74.33,4423.0,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:46,198.51.100.22,192.168.1.1,MAVLink,27721,959.14,176.07,00:00:00:00:00:00,1,Replay Attack
2026-07-10T10:05:48,192.168.1.101,192.168.1.1,802.11,999,32.83,2515.78,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:05:50,192.168.1.100,192.168.1.1,802.11,663,51.7,848.98,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:52,192.168.1.102,192.168.1.1,UDP,482,37.87,3686.87,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:05:54,10.0.0.50,192.168.1.1,DTLS,405,78.18,2615.25,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:05:56,192.168.1.101,192.168.1.1,MAVLink,654,15.88,4897.81,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:58,192.168.1.102,192.168.1.1,TCP,342,28.07,4644.93,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:06:00,192.168.1.102,192.168.1.1,802.11,331,63.55,3854.87,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:06:02,192.168.1.102,192.168.1.1,TCP,397,69.12,3545.15,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:06:04,203.0.113.45,192.168.1.1,UDP,44595,643.45,19.76,DE:AD:BE:EF:00:01,1,DoS
2026-07-10T10:06:06,192.168.1.101,192.168.1.1,UDP,1178,77.85,4991.84,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:06:08,192.168.1.102,192.168.1.1,MAVLink,794,53.03,1360.07,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:06:10,192.168.1.102,192.168.1.1,MAVLink,286,61.47,960.04,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:06:12,10.0.0.99,192.168.1.1,MAVLink,60060,604.22,25.41,DE:AD:BE:EF:00:01,1,Spoofing
2026-07-10T10:06:14,10.0.0.50,192.168.1.1,802.11,1314,39.33,4265.61,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:06:16,10.0.0.50,192.168.1.1,802.11,1364,76.27,1331.98,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:06:18,192.168.1.100,192.168.1.1,MAVLink,725,52.24,4752.59,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:06:20,10.0.0.99,192.168.1.1,TCP,8207,1081.75,178.09,DE:AD:BE:EF:00:01,1,Spoofing
2026-07-10T10:06:22,192.168.1.101,192.168.1.1,UDP,580,73.37,1745.59,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:06:24,10.0.0.50,192.168.1.1,TCP,671,12.63,4545.5,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:06:26,192.168.1.100,192.168.1.1,802.11,350,46.82,4197.83,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:06:28,10.0.0.99,192.168.1.1,802.11,42569,285.18,86.42,00:00:00:00:00:00,1,Spoofing
2026-07-10T10:06:30,10.0.0.99,192.168.1.1,MAVLink,57893,1186.93,57.23,00:00:00:00:00:00,1,Spoofing
2026-07-10T10:06:32,192.168.1.102,192.168.1.1,TCP,616,35.33,2755.63,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:06:34,10.0.0.50,192.168.1.1,802.11,191,77.63,3303.2,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:06:36,198.51.100.22,192.168.1.1,TCP,15690,983.25,28.9,00:00:00:00:00:00,1,Command Injection
2026-07-10T10:06:38,203.0.113.45,192.168.1.1,DTLS,33371,1585.44,11.16,FF:FF:FF:FF:FF:FF,1,Replay Attack
2026-07-10T10:06:40,10.0.0.50,192.168.1.1,TCP,205,26.44,1928.27,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:06:42,10.0.0.50,192.168.1.1,UDP,834,37.47,907.2,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:06:44,10.0.0.50,192.168.1.1,MAVLink,586,79.18,2872.34,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:06:46,192.168.1.102,192.168.1.1,TCP,518,8.11,4673.82,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:06:48,198.51.100.22,192.168.1.1,DTLS,63069,1563.77,25.72,DE:AD:BE:EF:00:01,1,Replay Attack
