timestamp,source_ip,dest_ip,protocol,packet_size,time_delay,transmission_rate,mac_address,is_attack,attack_type
2026-07-10T10:00:44,10.0.0.50,192.168.1.1,TCP,129,41.31,3328.31,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:00:46,192.168.1.100,192.168.1.1,MAVLink,396,63.87,929.22,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:00:48,10.0.0.50,192.168.1.1,UDP,852,56.79,1437.67,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:00:50,192.168.1.101,192.168.1.1,DTLS,278,59.37,1734.15,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:00:52,192.168.1.100,192.168.1.1,802.11,1393,72.63,3557.88,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:00:54,192.168.1.100,192.168.1.1,802.11,1490,51.2,2083.3,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:00:56,10.0.0.50,192.168.1.1,802.11,817,5.34,4300.03,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:00:58,192.168.1.101,192.168.1.1,MAVLink,1105,5.2,2923.67,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:01:00,192.168.1.100,192.168.1.1,UDP,444,22.91,2648.17,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:01:02,10.0.0.50,192.168.1.1,802.11,1172,11.9,3794.57,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:01:04,192.168.1.101,192.168.1.1,UDP,1442,31.99,3938.94,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:01:06,192.168.1.100,192.168.1.1,TCP,1064,65.61,1922.47,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:01:08,192.168.1.100,192.168.1.1,UDP,572,21.44,603.07,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:01:10,192.168.1.101,192.168.1.1,MAVLink,919,62.61,3214.26,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:01:12,192.168.1.101,192.168.1.1,802.11,759,38.42,2918.38,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:01:14,192.168.1.100,192.168.1.1,MAVLink,192,27.23,3013.66,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:01:16,10.0.0.50,192.168.1.1,TCP,1189,49.97,1901.5,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:01:18,10.0.0.50,192.168.1.1,TCP,212,60.74,583.3,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:01:20,192.168.1.100,192.168.1.1,MAVLink,1411,59.47,3936.46,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:01:22,192.168.1.101,192.168.1.1,TCP,702,48.27,1909.73,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:01:24,10.0.0.50,192.168.1.1,TCP,519,54.12,2218.07,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:01:26,10.0.0.50,192.168.1.1,UDP,193,41.14,4767.09,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:01:28,192.168.1.100,192.168.1.1,UDP,1253,56.69,1331.87,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:01:30,10.0.0.50,192.168.1.1,DTLS,893,8.0,4377.06,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:01:32,10.0.0.50,192.168.1.1,TCP,926,70.6,1173.19,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:01:34,192.168.1.101,192.168.1.1,UDP,1438,44.49,2177.02,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:01:36,192.168.1.100,192.168.1.1,TCP,1137,63.74,3672.44,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:01:38,192.168.1.102,192.168.1.1,802.11,1122,68.15,3446.74,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:01:40,192.168.1.100,192.168.1.1,DTLS,410,63.52,2961.95,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:01:42,192.168.1.100,192.168.1.1,TCP,1066,28.62,1157.51,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:01:44,192.168.1.102,192.168.1.1,UDP,608,64.39,4935.36,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:01:46,192.168.1.102,192.168.1.1,TCP,699,14.14,2703.65,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:01:48,10.0.0.50,192.168.1.1,802.11,1129,31.89,4439.43,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:01:50,192.168.1.100,192.168.1.1,UDP,271,12.0,3262.57,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:01:52,192.168.1.100,192.168.1.1,TCP,1162,13.34,1821.33,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:01:54,192.168.1.102,192.168.1.1,MAVLink,1405,61.66,1954.76,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:01:56,192.168.1.101,192.168.1.1,MAVLink,828,77.14,4759.21,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:01:58,192.168.1.102,192.168.1.1,TCP,925,76.72,3511.84,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:02:00,10.0.0.50,192.168.1.1,UDP,187,42.38,1192.23,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:02:02,10.0.0.50,192.168.1.1,DTLS,1463,46.78,3652.41,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:02:04,192.168.1.101,192.168.1.1,TCP,994,76.18,4757.15,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:02:06,192.168.1.102,192.168.1.1,802.11,251,47.95,1076.9,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:02:08,192.168.1.102,192.168.1.1,802.11,293,67.72,3851.99,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:02:10,10.0.0.50,192.168.1.1,802.11,649,7.05,2985.92,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:02:12,192.168.1.102,192.168.1.1,DTLS,1048,18.54,1305.57,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:02:14,192.168.1.102,192.168.1.1,802.11,740,57.55,2041.95,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:02:16,192.168.1.100,192.168.1.1,802.11,1157,12.12,2431.76,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:02:18,192.168.1.102,192.168.1.1,UDP,1216,53.17,3365.46,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:02:20,192.168.1.101,192.168.1.1,TCP,830,53.14,4598.12,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:02:22,192.168.1.100,192.168.1.1,DTLS,988,34.14,3838.02,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:02:24,192.168.1.101,192.168.1.1,UDP,690,9.99,2281.31,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:02:26,10.0.0.50,192.168.1.1,MAVLink,1387,76.0,3814.16,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:02:28,10.0.0.50,192.168.1.1,MAVLink,979,69.3,601.39,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:02:30,192.168.1.102,192.168.1.1,DTLS,932,50.21,3447.41,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:02:32,192.168.1.101,192.168.1.1,DTLS,1465,24.57,548.85,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:02:34,192.168.1.100,192.168.1.1,802.11,1026,77.27,703.59,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:02:36,192.168.1.100,192.168.1.1,DTLS,1314,51.36,2431.34,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:02:38,192.168.1.101,192.168.1.1,MAVLink,939,71.74,1559.89,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:02:40,192.168.1.100,192.168.1.1,DTLS,671,72.24,884.12,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:02:42,192.168.1.102,192.168.1.1,TCP,1214,14.05,3754.06,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:02:44,10.0.0.50,192.168.1.1,DTLS,887,10.15,3716.61,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:02:46,192.168.1.102,192.168.1.1,802.11,174,47.66,2360.07,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:02:48,192.168.1.102,192.168.1.1,802.11,609,40.74,4688.06,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:02:50,192.168.1.102,192.168.1.1,MAVLink,746,77.6,2255.37,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:02:52,192.168.1.101,192.168.1.1,UDP,1466,5.73,1496.74,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:02:54,192.168.1.101,192.168.1.1,UDP,1462,11.88,3222.01,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:02:56,10.0.0.50,192.168.1.1,TCP,1483,59.95,2219.23,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:02:58,10.0.0.50,192.168.1.1,DTLS,1303,73.16,537.35,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:03:00,10.0.0.50,192.168.1.1,DTLS,979,36.94,4545.25,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:03:02,192.168.1.102,192.168.1.1,TCP,1111,48.98,2759.35,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:03:04,10.0.0.50,192.168.1.1,MAVLink,461,48.13,2149.66,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:03:06,10.0.0.50,192.168.1.1,UDP,1168,17.78,1306.28,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:03:08,192.168.1.102,192.168.1.1,MAVLink,665,42.76,4284.85,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:03:10,192.168.1.102,192.168.1.1,DTLS,271,15.76,4048.4,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:03:12,192.168.1.101,192.168.1.1,MAVLink,1386,24.36,3450.58,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:03:14,192.168.1.101,192.168.1.1,802.11,1253,20.44,3973.82,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:03:16,192.168.1.102,192.168.1.1,MAVLink,1225,46.07,4540.05,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:03:18,192.168.1.102,192.168.1.1,MAVLink,1164,48.65,2304.34,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:03:20,192.168.1.101,192.168.1.1,802.11,1040,69.42,3308.65,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:03:22,192.168.1.100,192.168.1.1,TCP,1066,72.46,4985.99,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:03:24,192.168.1.100,192.168.1.1,802.11,447,54.47,1176.33,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:03:26,192.168.1.100,192.168.1.1,TCP,795,6.74,3785.01,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:03:28,192.168.1.101,192.168.1.1,802.11,981,53.06,3952.78,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:03:30,192.168.1.100,192.168.1.1,TCP,627,74.53,1329.54,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:03:32,192.168.1.101,192.168.1.1,802.11,1466,51.17,4290.17,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:03:34,192.168.1.100,192.168.1.1,TCP,437,41.4,1499.17,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:03:36,192.168.1.102,192.168.1.1,802.11,281,44.69,2472.48,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:03:38,192.168.1.100,192.168.1.1,MAVLink,767,13.93,3229.02,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:03:40,192.168.1.101,192.168.1.1,UDP,1420,76.76,3337.53,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:03:42,192.168.1.101,192.168.1.1,UDP,1119,62.53,2119.75,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:03:44,192.168.1.102,192.168.1.1,DTLS,1316,32.46,4276.6,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:03:46,192.168.1.101,192.168.1.1,802.11,608,74.58,2662.85,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:03:48,10.0.0.50,192.168.1.1,MAVLink,1130,24.0,1840.18,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:03:50,10.0.0.50,192.168.1.1,802.11,1368,48.46,2710.43,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:03:52,10.0.0.50,192.168.1.1,802.11,1497,44.19,3166.63,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:03:54,192.168.1.102,192.168.1.1,MAVLink,264,77.45,2591.44,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:03:56,192.168.1.102,192.168.1.1,TCP,379,40.06,2699.3,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:03:58,192.168.1.100,192.168.1.1,MAVLink,998,30.86,656.87,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:04:00,192.168.1.100,192.168.1.1,TCP,541,58.69,565.58,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:04:02,192.168.1.102,192.168.1.1,DTLS,505,72.09,2059.67,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:04:04,192.168.1.101,192.168.1.1,TCP,1334,34.81,4034.33,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:04:06,192.168.1.102,192.168.1.1,802.11,1247,26.7,1843.71,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:04:08,192.168.1.101,192.168.1.1,MAVLink,1392,11.32,1680.5,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:04:10,192.168.1.101,192.168.1.1,MAVLink,1278,14.2,3362.14,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:04:12,10.0.0.50,192.168.1.1,TCP,867,76.44,636.8,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:04:14,192.168.1.101,192.168.1.1,DTLS,806,31.04,550.75,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:04:16,192.168.1.102,192.168.1.1,MAVLink,697,24.66,2817.46,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:04:18,192.168.1.101,192.168.1.1,UDP,625,78.57,1727.13,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:04:20,192.168.1.102,192.168.1.1,802.11,251,30.75,4795.48,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:04:22,192.168.1.100,192.168.1.1,MAVLink,839,25.74,3971.15,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:04:24,10.0.0.50,192.168.1.1,MAVLink,1050,40.47,4285.09,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:04:26,10.0.0.50,192.168.1.1,UDP,1177,64.53,832.08,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:04:28,192.168.1.102,192.168.1.1,DTLS,259,18.04,3617.71,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:04:30,192.168.1.101,192.168.1.1,TCP,738,34.19,4139.0,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:04:32,192.168.1.100,192.168.1.1,DTLS,299,8.23,1216.66,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:04:34,192.168.1.100,192.168.1.1,MAVLink,838,11.88,2065.99,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:04:36,192.168.1.100,192.168.1.1,UDP,305,27.74,3663.27,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:04:38,192.168.1.102,192.168.1.1,DTLS,1395,6.88,984.96,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:04:40,192.168.1.101,192.168.1.1,802.11,1185,76.12,1021.98,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:04:42,192.168.1.100,192.168.1.1,DTLS,867,55.47,3213.44,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:04:44,192.168.1.102,192.168.1.1,DTLS,1401,35.35,2628.28,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:04:46,192.168.1.102,192.168.1.1,MAVLink,1057,24.26,669.94,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:04:48,192.168.1.100,192.168.1.1,MAVLink,1082,21.48,3369.45,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:04:50,192.168.1.100,192.168.1.1,802.11,1489,25.08,852.28,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:04:52,192.168.1.101,192.168.1.1,MAVLink,1358,21.0,3168.64,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:04:54,192.168.1.102,192.168.1.1,TCP,250,64.44,4922.69,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:04:56,192.168.1.102,192.168.1.1,TCP,1461,77.69,3754.41,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:04:58,10.0.0.50,192.168.1.1,UDP,1442,69.22,2272.16,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:00,192.168.1.101,192.168.1.1,DTLS,1232,26.22,4272.93,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:05:02,192.168.1.100,192.168.1.1,TCP,1109,54.47,1813.54,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:04,10.0.0.50,192.168.1.1,UDP,968,57.38,1621.18,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:06,192.168.1.101,192.168.1.1,802.11,838,63.29,2972.57,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:08,10.0.0.50,192.168.1.1,802.11,915,75.99,3267.22,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:10,192.168.1.100,192.168.1.1,DTLS,963,74.96,3767.02,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:12,192.168.1.102,192.168.1.1,DTLS,901,39.81,1027.29,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:14,192.168.1.100,192.168.1.1,MAVLink,1500,43.38,1718.2,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:16,192.168.1.102,192.168.1.1,MAVLink,412,79.58,3647.38,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:05:18,192.168.1.102,192.168.1.1,UDP,406,11.69,4576.96,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:05:20,192.168.1.101,192.168.1.1,TCP,736,6.86,2895.38,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:05:22,10.0.0.50,192.168.1.1,DTLS,463,48.66,2012.9,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:24,192.168.1.100,192.168.1.1,MAVLink,228,61.91,3445.08,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:26,192.168.1.100,192.168.1.1,TCP,1096,42.81,2674.84,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:05:28,10.0.0.50,192.168.1.1,MAVLink,484,77.03,914.83,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:05:30,192.168.1.101,192.168.1.1,DTLS,779,15.45,3911.64,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:05:32,10.0.0.50,192.168.1.1,802.11,936,56.37,4781.7,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:34,192.168.1.102,192.168.1.1,802.11,587,61.79,4071.03,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:05:36,192.168.1.101,192.168.1.1,802.11,1493,74.19,4562.17,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:05:38,192.168.1.100,192.168.1.1,MAVLink,658,46.33,2552.23,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:05:40,192.168.1.101,192.168.1.1,DTLS,1110,57.74,3820.12,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:42,192.168.1.102,192.168.1.1,UDP,942,50.43,1612.99,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:05:44,192.168.1.101,192.168.1.1,TCP,536,30.13,3655.21,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:46,192.168.1.101,192.168.1.1,TCP,856,61.57,1314.76,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:48,192.168.1.100,192.168.1.1,UDP,695,25.36,3003.09,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:50,10.0.0.50,192.168.1.1,DTLS,602,26.78,4353.79,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:05:52,192.168.1.101,192.168.1.1,UDP,1378,73.03,3104.61,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:05:54,10.0.0.50,192.168.1.1,802.11,1471,59.49,1929.69,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:05:56,192.168.1.100,192.168.1.1,UDP,1032,72.44,2639.67,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:05:58,10.0.0.50,192.168.1.1,UDP,1075,36.71,2481.97,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:06:00,192.168.1.100,192.168.1.1,DTLS,1241,65.83,1975.97,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:06:02,192.168.1.101,192.168.1.1,MAVLink,777,7.09,3963.91,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:06:04,10.0.0.50,192.168.1.1,UDP,1164,47.19,4258.19,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:06:06,10.0.0.50,192.168.1.1,DTLS,765,79.13,3461.3,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:06:08,192.168.1.101,192.168.1.1,802.11,293,22.64,2873.56,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:06:10,192.168.1.100,192.168.1.1,TCP,722,32.38,2107.06,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:06:12,192.168.1.100,192.168.1.1,UDP,336,20.75,2515.42,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:06:14,10.0.0.50,192.168.1.1,MAVLink,368,11.67,3476.4,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:06:16,10.0.0.50,192.168.1.1,UDP,676,20.95,4640.03,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:06:18,192.168.1.100,192.168.1.1,802.11,1130,12.05,4209.95,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:06:20,192.168.1.101,192.168.1.1,TCP,738,19.16,4648.06,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:06:22,192.168.1.102,192.168.1.1,MAVLink,544,6.74,3097.4,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:06:24,192.168.1.102,192.168.1.1,MAVLink,944,20.26,857.36,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:06:26,192.168.1.101,192.168.1.1,DTLS,923,38.09,1215.93,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:06:28,192.168.1.102,192.168.1.1,TCP,901,23.47,3230.62,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:06:30,10.0.0.50,192.168.1.1,MAVLink,1164,20.74,1303.53,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:06:32,10.0.0.50,192.168.1.1,802.11,1422,15.81,2940.1,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:06:34,192.168.1.102,192.168.1.1,DTLS,208,55.74,3389.06,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:06:36,192.168.1.100,192.168.1.1,TCP,900,61.63,4771.57,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:06:38,192.168.1.101,192.168.1.1,DTLS,694,40.97,2422.41,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:06:40,10.0.0.50,192.168.1.1,802.11,1119,50.7,1439.34,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:06:42,192.168.1.101,192.168.1.1,802.11,275,63.59,3029.02,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:06:44,192.168.1.102,192.168.1.1,DTLS,297,27.43,4940.04,AA:BB:CC:DD:EE:01,0,normal
2026-07-10T10:06:46,192.168.1.101,192.168.1.1,MAVLink,1427,78.84,4519.57,AA:BB:CC:DD:EE:02,0,normal
2026-07-10T10:06:48,192.168.1.101,192.168.1.1,802.11,726,8.07,4328.12,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:06:50,10.0.0.50,192.168.1.1,802.11,753,46.38,4719.36,AA:BB:CC:DD:EE:03,0,normal
2026-07-10T10:06:52,192.168.1.102,192.168.1.1,UDP,1185,61.01,1014.82,AA:BB:CC:DD:EE:01,0,normal
